R_sat,Z_ring,timestamp,RF_score,id,isResistance
0.05765327916504864,-0.019851893393114838,1098996282,0.9222513897906635,901,0
0.058629906554410985,-0.021349961196216224,1098997768,0.9516114152290484,902,0
0.058954359423791,-0.021840295816905008,1098998257,0.7509479170040771,3722,0
0.06024486722627323,-0.02375701428297207,1099000183,0.9493354514041732,422,0
0.06155145985111938,-0.025647240731820238,1099002105,0.7644541323233917,4378,0
0.06233552263290494,-0.026759302468517224,1099003247,0.6578180342543613,4379,0
0.06421127721174445,-0.029358412297831638,1099005951,0.6678522609371114,3481,0
0.10945345814664066,0.03203216590482127,1102981194,0.8641865018135153,4380,0
0.03623425401262003,-0.0009603910560920482,1103077439,0.9536251806511563,903,0
0.033204063263665554,-0.007707748740562033,1103093004,0.8485147880671844,4381,0
0.033811086582490386,-0.008746044285133977,1103095997,0.9775841203932031,423,0
0.03390176638724238,-0.008854670554028455,1103096330,0.9312773714654011,424,0
0.03631321170956893,-0.010597633277456024,1103102486,0.8568934140036416,3723,0
0.0427873170592125,-0.012505244522003129,1103112956,0.6802434228728068,3724,0
0.045000442900376726,-0.012850451278230313,1103115979,0.6817346746816141,3725,0
0.049678392241095964,-0.013327529516554065,1103122020,0.7083448701078184,3726,0
0.05114179118437587,-0.013424180075428551,1103123851,0.8398576478323471,3727,0
0.05561298526781304,-0.013604138410552092,1103129352,0.8745016862134845,4382,0
0.056292848622084966,-0.01361848365930271,1103130180,0.80045379070687,6475,0
0.057219668023738804,-0.01363318995342703,1103131308,0.7685542976948804,4383,0
0.05974307408328513,-0.013647024847551802,1103134370,0.9831077027291463,225,0
0.0614543351306647,-0.013636533792058259,1103136443,0.694575073223736,4384,0
0.06166397551325025,-0.01363422583845897,1103136697,0.9807115678396816,904,0
0.061921378369642316,-0.013631097463292566,1103137009,0.6911252952537839,4385,0
0.06494526386189864,-0.013571301160735025,1103140677,0.7703902729266854,4386,0
0.06919607619586611,-0.013422760363653974,1103145857,0.9677782245441025,905,0
0.06990256582554791,-0.013391522886960758,1103146722,0.9576213626664638,906,0
0.0702268586895057,-0.013376599908131014,1103147119,0.8796706253666715,907,0
0.07031141777716263,-0.0133726491286123,1103147223,0.9329351254888137,908,0
0.07098729412410104,-0.013340195719903133,1103148052,0.8899026841030511,909,0
0.04433334011285409,-0.012543726006816575,1105881637,0.9242873408993965,226,0
0.04465083450954832,-0.012594248424776574,1105882073,0.9904397825361714,227,0
0.04752519480867296,-0.01297497214686675,1105885911,0.8122968347186579,4387,0
0.049562817505549,-0.013175772589592485,1105888541,0.9292267101750641,910,0
0.11828863515703597,0.02860205877458222,1108482208,0.7486463928313146,3482,0
0.039396493981305646,-0.010398934873093062,1108578541,0.8934382081009865,425,0
0.03850034204357661,-0.010727985849931761,1108579485,0.9988032688018803,426,0
0.038289600419049316,-0.010804288171138704,1108579708,0.6565038623079138,3728,0
0.03564011536593199,-0.011723584002105311,1108582548,0.9162241411335864,427,0
0.032613171161447345,-0.012658028766904202,1108585932,0.9380630890110602,428,0
0.030336615181458103,-0.01323981643946993,1108588662,0.8906021698010758,429,0
0.02757999915844707,-0.013697153102432611,1108592432,0.9750453692527307,430,0
0.02660082319375487,-0.013738775073842588,1108594028,0.9093879034299264,431,0
0.0264114803397586,-0.013734280847928854,1108594365,0.7117759467150612,3729,0
0.026259599082126946,-0.013726881022366683,1108594644,0.9431523105755585,432,0
0.02622084850829203,-0.013724403009310535,1108594717,0.9367261582505043,433,0
0.026215797144260686,-0.013724061465543537,1108594726,0.9984994181892097,434,0
0.02612084598991853,-0.013716818442443395,1108594907,0.8687573568858302,3730,0
0.025805677727949002,-0.013680235076766547,1108595536,0.7862442878733497,3731,0
0.025706019748341646,-0.013664024221672637,1108595746,0.9611852662146393,435,0
0.02708584618426874,-0.007359098882775235,1108610477,0.6857724458570688,3732,0
0.02719776310313743,-0.007231714898098857,1108610658,0.9872024118335737,436,0
0.027358525758337703,-0.007050785765040399,1108610912,0.8316451108872949,3733,0
0.02740267618842904,-0.007001503110284852,1108610982,0.6937473784095668,3734,0
0.027431498802105648,-0.006969421963813906,1108611026,0.955351885547886,437,0
0.027571423166749993,-0.00681467329417924,1108611242,0.9397405584168814,438,0
0.0276615646178621,-0.006715811852566318,1108611380,0.7039480423126847,3735,0
0.02777043270658448,-0.006597230118476077,1108611544,0.7259164368947754,3736,0
0.028213816884682524,-0.006122733516399912,1108612195,0.8950790500931358,439,0
0.02866337027245768,-0.005653826318024917,1108612829,0.8695742347258567,3737,0
0.02866773601043145,-0.005649326584032755,1108612835,0.9274373910613212,440,0
0.03684166694780308,0.0018055851782661032,1108622437,0.6898431582522077,3739,0
0.03698195098944901,0.001923392326628791,1108622588,0.658476953677832,3740,0
0.037057013974951016,0.0019863381305664815,1108622668,0.7514687361597332,3738,0
0.037095778532187235,0.0020188206364677294,1108622710,0.651609256754898,3741,0
0.04092022666027076,0.00515184294289851,1108626742,0.9237864303284042,441,0
0.04118780846403845,0.005366394501288562,1108627021,0.9613017774454421,442,0
0.0746140724199922,0.029779300614878535,1108663265,0.7151459308393001,4388,0
0.07771050899055668,0.03189698459677915,1108666926,0.8758685611338546,4389,0
0.07783868420439444,0.03198429379462864,1108667078,0.9993246301101678,911,1
0.08444686069255482,0.03645027653020076,1108675117,0.724427419016062,4390,0
0.09532301525051004,0.043665145773432334,1108689036,0.795546618925889,4391,0
0.07009187688453954,0.004100158944968131,1110312183,0.7892601606757877,4392,0
0.06691295347872497,0.002536995044441009,1110315786,0.7906033442226722,4393,0
0.05136913200739649,-0.004772702888295095,1110332614,0.7059219307868495,4394,0
0.041117822554711414,-0.009135293424563932,1110343281,0.6778133536251992,4395,0
0.03795619810125801,-0.010355382262428903,1110346606,0.9595631480670628,228,0
0.026688726039831502,-0.013433283956695637,1110360449,0.7117170062305193,3742,0
0.02431233309161679,-0.01256935946004377,1110367145,0.9647118935517016,912,0
0.024295492071091107,-0.012516416928048587,1110367322,0.7436506068400849,3743,0
0.024281203823718716,-0.012461616888277694,1110367501,0.9953556867796108,913,0
0.04206847705944615,0.005414405791862341,1110394457,0.9709934938511561,914,0
0.04249550474196139,0.0057444047116692555,1110394901,0.8182066039144446,4396,0
0.043139201257674335,0.006239723489576375,1110395570,0.9401392802129421,915,0
0.043878410145151626,0.006805535399048805,1110396337,0.9011915252064305,916,0
0.04411659632190119,0.006987192526289289,1110396584,0.8321336195852863,4397,0
0.044202385607046715,0.00705254478269574,1110396673,0.8446832383663364,4398,0
0.04536865850915242,0.007937096886427606,1110397883,0.826136337435291,3483,0
0.04695653082196415,0.009130466667232148,1110399531,0.6848622313178555,4399,0
0.04746807991903214,0.00951241519288796,1110400062,0.9918638746140555,917,0
0.04792275074062496,0.00985092143031751,1110400535,0.8833873624914201,918,0
0.048157019539154924,0.01002498692089179,1110400778,0.9545525351013365,919,0
0.04862111000413566,0.01036912686070706,1110401261,0.7790841027470976,4400,0
0.048748890148828085,0.010463722696311873,1110401394,0.9445177531857564,920,0
0.049291160845598585,0.01086442420414653,1110401959,0.6710532357360296,4401,0
0.04955294204568878,0.011057440085257426,1110402232,0.9010870719882176,921,0
0.04997178465435864,0.011365699925881075,1110402670,0.7088864590321817,6458,0
0.05006278005853429,0.01143258080858164,1110402765,0.8682578446013607,4402,0
0.05020915560557477,0.011540099066410818,1110402918,0.9860899908367595,922,0
0.05083784125870851,0.012000972051615252,1110403575,0.9674456020033632,923,0
0.05104413588112958,0.01215188144525844,1110403791,0.7852766322373622,4403,0
0.051253605865556946,0.012304954830688948,1110404011,0.9980068401357415,343,0
0.053125347765404146,0.013665912070115803,1110405978,0.9506066294271197,924,0
0.05328919779177065,0.01378448302140316,1110406151,0.8899803463199495,229,0
0.05335880561149863,0.013834828431157992,1110406224,0.9110304279491623,925,0
0.05462423886728825,0.01474737103112844,1110407562,0.9072858522753398,926,0
0.0547228367285739,0.014818261741299165,1110407667,0.8853943795636462,230,0
0.05473750102514343,0.014828802642969187,1110407683,0.8260689622522174,4404,0
0.05553625019511425,0.015401967733903715,1110408531,0.8504196939645315,4405,0
0.05601574095309205,0.01574512566707024,1110409042,0.8970178971911269,231,0
0.0566325776464524,0.01618559567323784,1110409700,0.986561035389941,1,0
0.056694820598082125,0.016229981599603,1110409766,0.8687834370180867,4406,0
0.05695573927931065,0.016415925650122003,1110410046,0.8925650865819765,927,0
0.05715103652225322,0.01655497954919461,1110410255,0.9156259966268445,928,0
0.05722846448593458,0.016610079752587888,1110410338,0.9398843593507948,929,0
0.069593741645745,0.025224460542224655,1110423988,0.8277502314422819,4407,0
0.07089611854565943,0.02611328142957859,1110425477,0.8510891457263491,4408,0
0.30403675458667473,0.14898705205967436,1111367183,0.6457451939233171,4409,0
0.3040281008639713,0.1489777975118276,1111367329,0.7963415979897419,4410,0
0.03608967016663198,-0.011252883701016238,1112119694,0.734200787262416,3745,0
0.03577240732537424,-0.01136110718873205,1112120038,0.8106363971793213,3744,0
0.05043508145162263,0.01208890398461677,1112174253,0.9073538881460704,443,0
0.051443917040848997,0.012832063131912465,1112175309,0.84494680085378,3746,0
0.05520132906114748,0.015568016321736815,1112179272,0.8637451098283274,3747,0
0.06066006238750632,0.01946535012430504,1112185138,0.6452727657400813,3748,0
0.06387943633176875,0.02172728786283711,1112188668,0.7643673017669519,3749,0
0.06699307906471257,0.023892383278253715,1112192138,0.7989671536292596,3750,0
0.07803917162605153,0.031421446019213366,1112204932,0.9298463858696143,444,0
0.07836147368978433,0.03163798130051357,1112205317,0.9133741889657696,445,0
0.07983102590098859,0.03262323569217795,1112207083,0.8950088933380758,446,0
0.08030719451994175,0.03294177098934885,1112207659,0.9063869449092925,447,0
0.08241987754567441,0.034350983216197326,1112210231,0.7644860102915488,3751,0
0.06350246712826332,0.042032276126338995,1113567404,0.660345082721739,3754,0
0.06372593485216511,0.04215686276569303,1113567637,0.6599826064738746,3753,0
0.06747032291792444,0.04419998402036937,1113571603,0.7648057641169116,3755,0
0.06888900379724514,0.04495309157558729,1113573134,0.6504364591693814,3756,0
0.07056807861089795,0.04583027111713135,1113574967,0.7960761241820431,3757,0
0.07103309834656046,0.04607056011712708,1113575478,0.8059431000498567,3758,0
0.07232717771603775,0.046733348423916944,1113576911,0.9007993266109108,450,0
0.07521997724061756,0.048184507557541646,1113580162,0.8172279584919675,3759,0
0.07531808096865233,0.048233003170079294,1113580273,0.6838154196323748,3760,0
0.07738560171835313,0.04924442256357327,1113582641,0.906123521154044,451,0
0.07987083780321176,0.050434064501110945,1113585533,0.9883996609276336,452,0
0.08124208386089031,0.05107864501213227,1113587152,0.993541520054824,453,0
0.08223300768449018,0.051539352030137764,1113588331,0.9958799105774516,454,0
0.08449335210739371,0.05257461681760705,1113591053,0.7728590636747796,3761,0
0.08666815332194526,0.05355071663827636,1113593713,0.8257983734662808,3762,0
0.08752625336433274,0.05393058940549893,1113594774,0.9661499967161977,455,0
0.08833623055819456,0.05428647309610868,1113595781,0.6446862770854439,3763,0
0.08946836974756482,0.054779588340697585,1113597199,0.9128401039442474,456,0
0.030344135506484755,-0.030005682438860735,1115071760,0.7504011792837235,3764,0
0.029997409070715353,-0.02859062847015817,1115072228,0.7091034633666756,3765,0
0.025579289303163732,-0.0027227719685387402,1115080220,0.7949993338366628,3766,0
0.025258644319007047,0.001075210190210634,1115081347,0.7402515711578176,3767,0
0.025294675962553716,0.022569792620458037,1115087924,0.7080293182578355,3768,0
0.025666637054530053,0.02633702849260226,1115089168,0.9729683787135092,457,0
0.027112833429555526,0.03549584850336166,1115092418,0.9019270973471086,458,0
0.05663227758173669,0.08168823563902697,1115126453,0.833718746284971,3769,0
0.0701710419627185,0.08779759071592458,1115141772,0.8144618101425819,3770,0
0.07059951354276275,0.08792843729631838,1115142275,0.7098464015491754,3771,0
0.07171516889075295,0.08825362751247424,1115143590,0.958604020630452,459,0
0.07171809176457068,0.08825445041905074,1115143593,0.6695211048825318,3772,0
0.02909087511573545,-0.02434479964510658,1116644262,0.9497638622350363,930,0
0.028454274958177907,-0.021351748116635344,1116645216,0.7907675243482098,4413,0
0.02825103628136475,-0.0203454965155255,1116645534,0.8884069480313701,232,0
0.028110899911329895,-0.019635357534025923,1116645756,0.8976243147522515,2946,0
0.02788159062556882,-0.018442048327249688,1116646129,0.8194010610159342,4414,0
0.027510433912072543,-0.016417710766283084,1116646757,0.9914509494843335,931,0
0.027294539131415795,-0.015179252691730318,1116647138,0.7762278263578632,4415,0
0.027176128133178636,-0.014478251807815123,1116647353,0.9259411377211585,932,0
0.02698276297846206,-0.013296532554648518,1116647714,0.9943241500027816,933,0
0.026763298588167297,-0.01189254378446188,1116648141,0.6789257895208862,4416,0
0.02669456828519611,-0.011437429225856865,1116648279,0.6864159637025747,4417,0
0.026602676691485964,-0.010816256887438999,1116648467,0.7332912608908075,4418,0
0.026405778727515823,-0.00943108176895855,1116648885,0.8741710059293307,4419,0
0.02618666020595124,-0.007787675770797522,1116649379,0.7713511414105931,4420,0
0.02576876019089527,-0.004245386074627427,1116650438,0.9553698013164348,934,0
0.025152723376681944,0.020748912167815717,1116658027,0.8881462279394805,935,0
0.025257829663474812,0.02219892224246283,1116658495,0.6732073861526288,4421,0
0.025310949423686446,0.022853034096687277,1116658708,0.8848721549054259,937,0
0.025393548967392876,0.02379249233070065,1116659016,0.9465160582741398,936,0
0.02557532025083479,0.02561430832119033,1116659621,0.9949224339758729,938,0
0.02722641332839208,0.03612394135371281,1116663365,0.8021837227252748,4422,0
0.029289571657480636,0.04417462676515411,1116666651,0.9620247394591357,939,0
0.02945308703070213,0.04470346788513865,1116666884,0.9239865798352823,940,0
0.030463334589366904,0.04773287966721789,1116668268,0.9592279391516886,460,0
0.030493464200848513,0.04781763688401335,1116668308,0.9461736971446413,2,0
0.046708222519594424,0.0736891168043448,1116686510,0.8468605486200456,3268,0
0.05187890638773303,0.07808564173631,1116692044,0.9363341497339904,941,0
0.05211232426727859,0.07825999771346087,1116692296,0.7466731838948273,4423,0
0.05871261642632389,0.08247946767334513,1116699493,0.9264378956050082,942,0
0.05906334277814419,0.08266899574497737,1116699881,0.7642681176132079,4424,0
0.059986279647354195,0.08315269106771309,1116700905,0.8667788916042589,4425,0
0.06347497557988357,0.08479476392794669,1116704816,0.8676944338728847,3773,0
0.07004978382364908,0.08717716476961147,1116712382,0.7948151313312453,4426,0
0.07045791428929676,0.08729741440748379,1116712861,0.7926291270790725,4427,0
0.08507648842135802,0.08981745619579191,1116730771,0.8250834317235036,4428,0
0.09136370400179371,0.0899752434395689,1116738965,0.7002711635243449,4429,0
0.0625664643244877,0.0834416765899598,1118275450,0.9053444007299838,943,0
0.06271148640435434,0.08350344375845557,1118275613,0.8916399192868506,944,0
0.06629337767784968,0.0848839903226267,1118279685,0.9039102952824484,945,0
0.06706352404335847,0.08514605020445254,1118280571,0.8427811541979576,4430,0
0.06938667742915632,0.08586671165500426,1118283265,0.7532096149942623,3484,0
0.06980005618911769,0.08598430072733572,1118283748,0.8873958866806791,946,0
0.0698103969897279,0.08598720203568978,1118283760,0.9708302046275262,2947,0
0.0744245295054831,0.0870940699705145,1118289228,0.7421574449363095,3485,0
0.0803946440752883,0.08801439267086575,1118296523,0.9009318048116974,947,0
0.0922149936236888,0.08837153393030013,1118311752,0.9007060490700535,948,0
0.10709110182532319,0.0864944374328277,1118332537,0.7257518796338552,4431,0
0.039536761084982656,-0.05734663950095408,1119777028,0.9479424291327031,949,0
0.03926934553788954,-0.05665576904890438,1119777319,0.708681191160791,4432,0
0.038124410125508545,-0.05362860698470448,1119778573,0.994417564827262,233,0
0.036933099659530344,-0.050348236442393626,1119779892,0.9408089928354317,950,0
0.036166777467653365,-0.04815905086440483,1119780751,0.9843943914173523,951,0
0.03605065661687389,-0.047821459760413965,1119780882,0.7675809338338845,4433,0
0.035802263533193025,-0.04709388812020832,1119781163,0.7781878242745152,4434,0
0.03558926349613665,-0.04646393848270487,1119781405,0.9831713819792665,953,0
0.03539360460617453,-0.04588020884380712,1119781628,0.8957908871940811,952,0
0.03510582719189553,-0.04501255270181255,1119781957,0.8033386555730291,4435,0
0.034264815263610075,-0.04241073764195748,1119782930,0.9416720259070799,954,0
0.031846161768401764,-0.03426209253940276,1119785848,0.7190759732800064,4436,0
0.03142499541338751,-0.03271743411780636,1119786381,0.7239073957485731,4437,0
0.031120051201749443,-0.03157041636638741,1119786773,0.9281359805972973,3,0
0.030762405011618223,-0.030191881603569674,1119787240,0.7492693572585533,4438,0
0.03042462899677727,-0.028854132017016577,1119787689,0.79437607281689,4439,0
0.02969633107437921,-0.02583537660797843,1119788688,0.8413343448178215,4440,0
0.02939841930327371,-0.024540243819233476,1119789111,0.7190065693649096,4441,0
0.029119855701191653,-0.02329297330268808,1119789516,0.8339579797958585,4442,0
0.02874006047758948,-0.021529418090084046,1119790082,0.905082966822515,955,0
0.028409680877949525,-0.019928425990313164,1119790592,0.9529805878939025,956,0
0.028300104573900135,-0.01938210460099482,1119790765,0.7534751283200399,4443,0
0.028068489185506917,-0.018199662680958642,1119791138,0.7512543316272221,4444,0
0.028067907111814693,-0.018196641266316243,1119791139,0.7590047864071371,4445,0
0.028029423928964948,-0.017996305838580407,1119791202,0.934270127869718,957,0
0.027044676909469996,-0.012402875706121115,1119792939,0.9710202073987861,959,0
0.02701980196356559,-0.012247324986062338,1119792987,0.9296449150750704,958,0
0.02700363089845426,-0.01214573720032194,1119793018,0.7025607051419307,4446,0
0.026670856208971295,-0.009965691865356476,1119793685,0.9725550336346361,961,0
0.02660420170986665,-0.009506095605924782,1119793825,0.8128976521919242,4447,0
0.02657318417462597,-0.009289283146307725,1119793891,0.9129225051642453,960,0
0.026456228252521603,-0.008453819977041649,1119794145,0.7467111124110348,4448,0
0.026450794018199705,-0.008414277269951888,1119794157,0.9454529578221721,962,0
0.0263725746633096,-0.007837501697829045,1119794332,0.975372635474263,963,0
0.02623149533275125,-0.006758275782981013,1119794659,0.8592160444626378,4449,0
0.026145598258321516,-0.006073712703994884,1119794866,0.9919787875060037,964,0
0.026045258371090882,-0.005244045268870145,1119795117,0.7263712439771208,4451,0
0.02604352968030603,-0.005229444672849413,1119795121,0.7896393915957027,4450,0
0.025989269193152306,-0.004765491737897368,1119795261,0.925270188958532,965,0
0.025807949884311197,-0.003125387280733565,1119795755,0.8117730809162021,4452,0
0.0251169181745665,0.0058336677354337806,1119798452,0.930207250018507,966,0
0.025067284331122784,0.006961687912396649,1119798793,0.7030431237252474,4453,0
0.02496488690137832,0.014465555214480397,1119801095,0.963173911041485,967,0
0.02600467999713962,0.02885859797341829,1119805825,0.7138187164939518,4454,0
0.026024428623099498,0.029003500753632578,1119805876,0.958945356048982,968,0
0.026093515595790182,0.029499200828805857,1119806051,0.8901311696702735,234,0
0.026138348084219665,0.02981208180964456,1119806162,0.8120550997410271,4455,0
0.04543323753625468,0.07166662071408036,1119830351,0.9593199247193586,969,0
0.04679878261995443,0.07296508897224636,1119831809,0.8636917734406266,4456,0
0.04973354926648911,0.07547335080704448,1119834949,0.8675388423804937,4457,0
0.05183111360306832,0.07705718960968182,1119837204,0.6601251941914744,3774,0
0.05368126224189439,0.07832613667669756,1119839204,0.9931602855100121,970,0
0.053853322680292505,0.07843844127181437,1119839391,0.865643917128656,4458,0
0.05612698029832283,0.07983701670039355,1119841868,0.9335760038335341,397,0
0.05907685945186989,0.08143194997352839,1119845116,0.7127460135643406,4459,0
0.059821022555972915,0.08179813166241977,1119845942,0.7606522378839062,3633,0
0.05984355684722864,0.08180900331029634,1119845967,0.9494646927006096,971,0
0.06038057239281718,0.0820643737230245,1119846565,0.872049597005475,3704,0
0.060842004961852277,0.08227817878710915,1119847080,0.8000884988039986,4460,0
0.06182803149572416,0.08271803612584512,1119848184,0.950083845924251,972,0
0.06264381421272491,0.08306487011808313,1119849101,0.9611000812221439,4,0
0.06890426266639206,0.08525377331918636,1119856272,0.6672837682982904,3634,0
0.07186052661528203,0.08602378587564122,1119859744,0.9103811101113731,5,0
0.07685867902583308,0.08698626681237231,1119865747,0.9416085239651194,973,0
0.07701532058594943,0.08700996782587869,1119865938,0.7726371934390431,4461,0
0.08806419840419792,0.08779506667785773,1119879861,0.9362292740164035,974,0
0.23338082273376767,-0.010940384893187837,1120198502,0.8967917577095423,975,0
0.23725792854346814,-0.016581344514820563,1120213543,0.646858335442586,4462,0
0.2408861822374197,-0.02210815324876588,1120228322,0.6549470897195244,4463,0
0.24569544365617912,-0.029848745862562163,1120249113,0.9442594730435004,2948,0
0.24575673814247986,-0.029950728853474197,1120249387,0.7150969157698416,6459,0
0.2564916519778369,-0.04938031607321589,1120302240,0.659041605805641,4464,0
0.2598348750461178,-0.05621634287109362,1120321125,0.8306295561164654,4465,0
0.2717534089235144,-0.08576724878728932,1120405157,0.7899624094585557,4466,0
0.2729077648992887,-0.08932255740339311,1120415586,0.8431660338523258,4467,0
0.2730207304804844,-0.08968096170399988,1120416642,0.848188365362377,4468,0
0.2731449732586121,-0.09007745883370719,1120417811,0.7064832944035077,6476,0
0.27390736744705463,-0.09256653953909656,1120425173,0.9297114657081396,976,0
0.2744816580123286,-0.09451067797285213,1120430953,0.962803160636998,977,0
0.27469185106830385,-0.09523852964675718,1120433123,0.6593958914588905,4470,0
0.2749556175135543,-0.09616508644801307,1120435891,0.794640827373383,4471,0
0.27497876360218354,-0.09624711783769357,1120436137,0.7160350240358625,4469,0
0.2751517894596294,-0.09686415028652848,1120437984,0.9467773450955627,978,0
0.2756938100059067,-0.09884296779251031,1120443926,0.8756980295122704,4472,0
0.2810827783170903,-0.12635411224010573,1120529964,0.7172154468373576,3269,0
0.2821391186495318,-0.14136860337487858,1120580344,0.7350816339391358,4473,0
0.027340722462998464,-0.013707389420112036,1121370926,0.675145325090286,3270,0
0.027018318308580272,-0.011738402622180623,1121371533,0.7818130307233586,4474,0
0.11280940229600726,0.08349431485082297,1121493077,0.9763672518726614,461,0
0.11720160816388127,0.08219743753709859,1121499810,0.6481187042287625,3775,0
0.16147550656249315,0.06002398318277785,1121579041,0.9992708987813179,462,1
0.16442346179648976,0.05798758696717404,1121585161,0.8200212275334976,3776,0
0.1765112312346234,0.048904046859140744,1121611577,0.6688196456533239,3777,0
0.18141236812678443,0.04487784512582677,1121622942,0.8960530944279079,463,0
0.18329203333509558,0.043279796561773,1121627408,0.6665184210593017,3778,0
0.18465292276307063,0.04210387128948941,1121630680,0.9341751422995848,464,0
0.18498362335599317,0.04181570032641149,1121631480,0.6729242235177071,3779,0
0.1917693156139761,0.035690295151097125,1121648342,0.9447512773295563,465,0
0.19205941504903218,0.0354192449734194,1121649082,0.826609303336989,3780,0
0.2803129650292472,-0.11958096004461481,1122081051,0.8792584917647704,466,0
0.22347901168201437,-0.2205857892220748,1122599641,0.801998963949714,4475,0
0.22308554179998574,-0.22059988904936986,1122600966,0.9738668617226668,979,0
0.2155328724364736,-0.22048897357945704,1122625418,0.9089434331574995,980,0
0.19898084980629022,-0.21798749068048834,1122673411,0.7215482653228176,4476,0
0.1871778922067719,-0.2145527325001939,1122703838,0.6903268499637576,4477,0
0.1856760395135164,-0.21402550533023262,1122707517,0.9509172425263916,981,0
0.16546782669144183,-0.2050771192756167,1122753330,0.845060209875756,4478,0
0.16269380817694676,-0.20358798541506723,1122759134,0.6747700367018279,4479,0
0.13915422756873783,-0.1884854851592618,1122804360,0.9251412773385654,982,0
0.11180469883675917,-0.16522599151564688,1122849135,0.9816184130934646,983,0
0.10765317341056858,-0.1611124294186443,1122855297,0.987498210867642,984,0
0.09753182702183998,-0.1503642766464574,1122869682,0.6462352348364848,4481,0
0.09605182047430881,-0.14870211805379854,1122871713,0.797948549905753,4480,0
0.09134581669805099,-0.14325283967546015,1122878049,0.7576777000859863,6477,0
0.08745991009748033,-0.13855583392070875,1122883148,0.854038453339017,4482,0
0.07627687273316493,-0.12392844127757324,1122897178,0.9269939432979427,985,0
0.07606106680543702,-0.1236283646707687,1122897440,0.9085642754268236,235,0
0.07587995239320403,-0.12337596405450238,1122897660,0.6855779324159654,4483,0
0.05309462712094064,-0.08653779465030859,1122923641,0.7904563783762569,4484,0
0.05286456285519949,-0.08609983323599898,1122923890,0.8635537858794133,6478,0
0.05222382333604477,-0.0848708060815392,1122924582,0.9746258964013207,6,0
0.05171820466901024,-0.08389109936489994,1122925127,0.7171282138641858,6479,0
0.05150484133217953,-0.0834750102373996,1122925357,0.986022587654552,986,0
0.051426202132453566,-0.08332124787106698,1122925442,0.8922648099130317,987,0
0.04727428328798531,0.0729356302042173,1122993467,0.7720807734613805,4485,0
0.27702430367463454,-0.18014608626793868,1123873919,0.7810316506292305,3486,0
0.2747117717438748,-0.1862717295572611,1123901143,0.9035064025668667,988,0
0.27276511681308324,-0.1904297797920607,1123920662,0.968887379388372,989,0
0.2724075968874027,-0.1911209982426246,1123924003,0.9691837558898111,7,0
0.2707480637845158,-0.194091443310993,1123938708,0.9971256517660152,990,0
0.2701694955075949,-0.1950454894948084,1123943562,0.8819800310605538,236,0
0.2694500222019755,-0.19618020107767864,1123949426,0.7538274571559715,4486,0
0.2596581625119446,-0.2076146217160106,1124016074,0.6832087041009456,4487,0
0.25771602542020944,-0.20925071168917642,1124027258,0.9740682572889585,991,0
0.254797153811614,-0.21142810861403102,1124043181,0.897358127726373,467,0
0.24913790253790663,-0.21484118572859406,1124071555,0.9461712221798165,992,0
0.24863953280820236,-0.2150972133755287,1124073918,0.9499944195065713,993,0
0.24761316054937801,-0.21560392349390245,1124078723,0.8724669820740432,4488,0
0.24736209342016083,-0.21572375131049423,1124079886,0.7298354450792812,4489,0
0.2470239757199204,-0.21588261694118982,1124081444,0.7534783804701749,4490,0
0.2167041790389409,-0.22132601773354257,1124196057,0.9454206358502398,8,0
